date,symbol,sector,marketCap,changePct,x,y,width,height
2025-05-07,COIN,Financials,41554160976.34961,-0.167607208125187,1031.6757068072893,372.0431344155954,21.095125032281587,54.21605955222761
2025-05-07,LLY,Health Care,695863151139.1602,0.2064214175180698,1052.7708318395707,0.0,147.6214311142487,129.73882601567777
2025-05-07,JNJ,Health Care,375257781596.3594,1.8320769027757176,1200.3922629538195,0.0,79.60773704618042,129.73882601567777
2025-05-07,UNH,Health Care,354746153671.3828,-0.8745056200426631,1052.7708318395707,129.73882601567777,117.33630788813844,83.21101363518612
2025-05-07,ABBV,Health Care,332242169531.25,0.5022722265896413,1170.1071397277092,129.73882601567777,109.8928602722907,83.21101363518612
2025-05-07,ABT,Health Care,233051562690.4297,0.6688707394996914,1052.7708318395707,212.9498396508639,80.49959799686512,79.68082892510593
2025-05-07,MRK,Health Care,198672701762.66992,0.1012168903441538,1052.7708318395707,292.6306685759698,80.49959799686512,67.92662266876948
2025-05-07,ISRG,Health Care,192165810872.03903,1.0726543388220788,1052.7708318395707,360.5572912447393,80.49959799686512,65.70190272308348
2025-05-07,BSX,Health Care,155046362838.12305,0.653092861350413,1133.2704298364358,212.9498396508639,73.62248790395597,57.962435958458265
2025-05-07,TMO,Health Care,153960936729.64062,0.2039253875110958,1206.8929177403918,212.9498396508639,73.10708225960803,57.962435958458265
2025-05-07,AMGN,Health Care,147021530094.09375,1.9967443630566832,1133.2704298364358,270.9122756093222,73.42652529923498,55.109122641834084
2025-05-07,SYK,Health Care,146774285894.5,1.732360864389893,1206.6969551356708,270.9122756093222,73.30304486432902,55.109122641834084
2025-05-07,DHR,Health Care,138188720768.57812,1.5995754997725031,1133.2704298364358,326.02139825115626,72.85425058745395,52.20513665860516
2025-05-07,PFE,Health Care,127144034767.17384,-0.3933431131780859,1133.2704298364358,378.2265349097614,72.85425058745395,48.03265905806136
2025-05-07,GILD,Health Care,123024677315.68652,1.042096752230261,1206.1246804238897,326.02139825115626,73.87531957611006,45.83406724880794
2025-05-07,REGN,Health Care,59453764316.40625,0.4314954111682749,1206.1246804238897,371.8554654999642,30.077811168757265,54.4037284678586
2025-05-07,DXCM,Health Care,32682118518.492188,2.232306785323264,1236.202491592647,371.8554654999642,27.911743723050936,32.2269175017408
2025-05-07,PODD,Health Care,18600788589.94629,2.1014418603993184,1264.114235315698,371.8554654999642,15.885764684301854,32.2269175017408
2025-05-07,COO,Health Care,16210430600.0,0.8439869774747736,1236.202491592647,404.082383001705,20.118286672540666,22.1768109661178
2025-05-07,HOLX,Health Care,12352297974.566896,4.368291598874567,1256.3207782651878,404.082383001705,15.330072213934912,22.1768109661178
2025-05-07,CRL,Health Care,6727377488.955688,18.681220755971765,1271.6508504791227,404.082383001705,8.349149520877216,22.176810966118445
2025-05-07,WMT,Consumer Staples,788820764579.2031,0.284122523764181,814.592124556578,426.2591939678228,142.04592219976584,152.8428401502633
2025-05-07,COST,Consumer Staples,446647863319.875,-0.3315166339374072,956.6380467563439,426.2591939678228,80.42956079848015,152.8428401502633
2025-05-07,PG,Consumer Staples,373461745567.23047,0.0251135234742935,814.592124556578,579.1020341180861,72.95195504676187,140.8979658819139
2025-05-07,KO,Consumer Staples,311629141825.39453,0.9481320323506748,887.5440796033399,579.1020341180861,114.19185315054149,75.1101239070342
2025-05-07,PM,Consumer Staples,272951336926.9844,0.7352934086817846,887.5440796033399,654.2121580251203,114.19185315054149,65.78784197487973
2025-05-07,PEP,Consumer Staples,180872862646.5977,0.9025490486482716,1001.7359327538815,579.1020341180861,35.331674800942594,140.89796588191365
2025-05-07,GE,Industrials,223856590206.1016,0.6327862065232418,1037.067607554824,426.2591939678228,62.831652313882714,98.05888240389079
2025-05-07,UBER,Industrials,174926377706.07227,-2.5399047636825536,1037.067607554824,524.3180763717136,62.831652313882714,76.62533001608628
2025-05-07,RTX,Industrials,169469683105.5293,-0.5149887021997502,1099.8992598687066,426.2591939678228,72.48010527422781,64.35299109957927
2025-05-07,CAT,Industrials,150637197931.125,-0.1869818555036631,1099.8992598687066,490.61218506740204,72.48010527422781,57.20170168543238
2025-05-07,BA,Industrials,139913354488.125,-0.2151049369926746,1099.8992598687066,547.8138867528344,72.48010527422781,53.12951963496542
2025-05-07,HON,Industrials,137347624147.40623,2.2293194186981125,1172.3793651429344,426.2591939678228,55.718815660790774,67.84452564977131
2025-05-07,DE,Industrials,127938676926.20312,-0.6101396951324044,1228.0981808037252,426.2591939678228,51.90181919627475,67.84452564977131
2025-05-07,UNP,Industrials,127000775762.5254,0.3048790366392713,1172.3793651429344,494.1037196175941,64.62932014104086,54.08443808961123
2025-05-07,ADP,Industrials,123879580608.3711,0.6098988512218451,1172.3793651429344,548.1881577072053,64.62932014104086,52.755248680594526
2025-05-07,GEV,Industrials,111032689938.13477,1.3907201404372922,1237.0086852839752,494.1037196175941,42.99131471602465,71.08298723326077
2025-05-07,AXON,Industrials,46852169026.19629,0.0249346682273997,1237.0086852839752,565.1867068508549,36.063494912365904,35.75669953694498
2025-05-07,SWK,Industrials,9000330811.33081,-0.0847736300351418,1273.0721801963412,565.1867068508549,6.927819803658743,35.756699536943806
2025-05-07,XOM,Energy,446717129798.6719,-0.0954975834412617,1037.067607554824,600.9434063877999,103.27012181108317,119.05659361220015
2025-05-07,CVX,Energy,232388928017.61917,0.1401066227230823,1140.337729365907,600.9434063877999,53.722660948198794,119.05659361220019
2025-05-07,LIN,Materials,210992824806.51852,0.5838302050038207,1194.060390314106,600.9434063877999,85.93960968589406,67.57247796203602
2025-05-07,NEE,Utilities,137556274904.0244,1.2323373665712425,1194.060390314106,668.5158843498359,73.53645414971702,51.484115650164135
2025-05-07,NRG,Utilities,23201171342.010494,1.4186787474648288,1267.596844463823,668.5158843498359,12.403155536175177,51.484115650164085
2025-05-08,MSFT,Information Technology,3250748278467.5,1.1122625157400965,0.0,0.0,259.15925986162597,343.096988284907
2025-05-08,AAPL,Information Technology,2945808243518.9062,0.631853271212267,259.15925986162597,0.0,234.84853907068484,343.096988284907
2025-05-08,NVDA,Information Technology,2862372724052.625,0.2648258965092749,0.0,343.096988284907,207.7288766630971,376.903011715093
2025-05-08,AVGO,Information Technology,976924161615.9376,1.445245226869535,207.7288766630971,343.096988284907,199.99485959506075,133.611030363465
2025-05-08,ORCL,Information Technology,421475760724.23047,0.6226203153054128,407.7237362581578,343.096988284907,86.28406267415293,133.611030363465
2025-05-08,PLTR,Information Technology,269625724233.72656,7.847572325767126,207.7288766630971,476.708018648372,86.9636444659913,84.80547448790065
2025-05-08,CRM,Information Technology,267431430664.0625,0.542708977616751,207.7288766630971,561.5134931362727,86.9636444659913,84.1153025546774
2025-05-08,CSCO,Information Technology,236451596374.5117,0.2350166029304201,207.7288766630971,645.6287956909501,86.9636444659913,74.37120430904992
2025-05-08,IBM,Information Technology,234635570840.168,0.3039086360795022,294.6925211290884,476.708018648372,74.24778404340624,86.43918253479175
2025-05-08,NOW,Information Technology,201867550457.03125,-0.8949534714696377,368.9403051724946,476.708018648372,63.87871301029174,86.43918253479175
2025-05-08,ACN,Information Technology,193366908994.6875,0.9114994211839592,432.81901818278635,476.708018648372,61.18878074952441,86.43918253479175
2025-05-08,INTU,Information Technology,183011557775.8008,2.330224615538689,294.6925211290884,563.1472011831637,60.6697719716176,82.50997406874491
2025-05-08,AMD,Information Technology,164896381560.6797,1.3351896470120308,294.6925211290884,645.6571752519086,60.6697719716176,74.34282474809132
2025-05-08,ADBE,Information Technology,163656533837.89062,-0.2545681438087652,355.362293100706,563.1472011831637,70.46111726450475,63.53077000316863
2025-05-08,QCOM,Information Technology,158368489288.33008,0.5544032968039473,425.82341036521075,563.1472011831637,68.18438856710004,63.53077000316863
2025-05-08,TXN,Information Technology,150479301525.5127,0.5158117228876382,355.362293100706,626.6779711863323,80.95166971141492,50.845351183525345
2025-05-08,PANW,Information Technology,125711803186.03516,0.2072921180576422,355.362293100706,677.5233223698577,80.95166971141492,42.47667763014227
2025-05-08,WDAY,Information Technology,55658927326.44922,2.9531523270810136,436.3139628121209,626.6779711863323,30.034380587083074,50.68931800464018
2025-05-08,FICO,Information Technology,51257778429.71192,0.5121635641829511,466.348343399204,626.6779711863323,27.6594555331068,50.68931800464018
2025-05-08,MCHP,Information Technology,26302517053.90552,2.2046608108966,436.3139628121209,677.3672891909725,29.170734881043607,24.66324608423828
2025-05-08,SMCI,Information Technology,19163825830.50879,-1.1391592890992088,436.3139628121209,702.0305352752108,29.170734881043607,17.969464724789148
2025-05-08,FSLR,Information Technology,14344956850.891111,3.0667250462125684,465.4846976931645,677.3672891909725,14.696848879117484,26.69779003674812
2025-05-08,ZBRA,Information Technology,13495205342.687988,3.144432671126715,480.181546572282,677.3672891909725,13.82625236002878,26.69779003674812
2025-05-08,EPAM,Information Technology,10181057097.358704,12.8760750804079,465.4846976931645,704.0650792277206,17.476049256339465,15.934920772279316
2025-05-08,ENPH,Information Technology,6435703249.897003,12.165560828981793,482.96074694950397,704.0650792277206,11.0470519828068,15.934920772270571
